PhraseId	SentenceId	Phrase	Sentiment
114664	6101	-lrb- monsoon wedding -rrb- lament loss culture	2
114665	6101	monsoon wedding -rrb- lament loss culture	1
114666	6101	-rrb- lament loss culture	2
114668	6101	lament loss culture	1
114669	6101	lament	2
114670	6101	loss culture	2
114671	6101	culture	2
114672	6102	much comes brave uninhibited performances lead actors	4
114674	6102	comes brave uninhibited performances lead actors	4
114675	6102	comes brave uninhibited performances	3
114678	6102	brave uninhibited performances	4
114679	6102	brave uninhibited	3
114681	6102	uninhibited	3
114683	6102	lead actors	2
114685	6103	even 'd recommend waiting dvd skipping straight scenes	1
114686	6103	even	2
114690	6103	'd recommend waiting dvd skipping straight scenes	2
114691	6103	recommend waiting dvd skipping straight scenes	1
114692	6103	waiting dvd skipping straight scenes	1
114695	6103	waiting dvd	2
114696	6103	dvd	2
114697	6103	skipping straight scenes	2
114698	6103	skipping straight	2
114699	6103	skipping	2
114701	6103	scenes	2
114703	6104	movies hit first scene know 's going trip	3
114707	6104	movies hit first scene	3
114709	6104	hit first scene	3
114710	6104	hit	2
114713	6104	first scene	3
114715	6104	know 's going trip	2
114717	6104	's going trip	2
114718	6104	going trip	2
114720	6104	trip	2
114723	6105	's scariest guy 'll see summer	2
114724	6105	scariest guy 'll see summer	3
114726	6105	scariest guy	2
114728	6105	'll see summer	2
114729	6105	see summer	3
114730	6105	summer	2
114733	6106	movie falls victim frazzled wackiness frayed satire	1
114735	6106	falls victim frazzled wackiness frayed satire	1
114737	6106	frazzled wackiness frayed satire	1
114739	6106	frazzled wackiness	2
114740	6106	frazzled	2
114741	6106	wackiness	3
114742	6106	frayed satire	1
114743	6106	frayed	2
114745	6107	kind subject matter could easily fumbled lesser filmmaker ayres makes right choices every turn	3
114750	6107	kind subject matter could easily fumbled lesser filmmaker	2
114751	6107	kind subject matter	2
114752	6107	subject matter	2
114754	6107	could easily fumbled lesser filmmaker	3
114755	6107	could easily	2
114758	6107	fumbled lesser filmmaker	2
114759	6107	fumbled	1
114762	6107	lesser filmmaker	2
114763	6107	ayres makes right choices every turn	4
114764	6107	ayres	2
114765	6107	makes right choices every turn	3
114766	6107	right choices every turn	3
114768	6107	right choices	3
114772	6108	christmas future lot baby boomers	2
114773	6108	christmas future	2
114775	6108	lot baby boomers	2
114777	6108	baby boomers	2
114778	6108	boomers	2
114781	6109	viewers wish queen less damned	1
114785	6109	wish queen less damned	1
114791	6109	queen less damned	1
114795	6109	queen	2
114796	6109	less damned	2
114799	6109	damned	2
114804	6110	come close exciting	2
114805	6110	close exciting	3
114807	6110	exciting	3
114808	6111	go theater expecting scary action-packed chiller might soon looking sign	1
114811	6111	go theater expecting scary action-packed chiller	2
114813	6111	theater expecting scary action-packed chiller	2
114814	6111	expecting scary action-packed chiller	2
114816	6111	scary action-packed chiller	3
114818	6111	action-packed chiller	3
114822	6111	might soon looking sign	2
114823	6111	might soon	2
114825	6111	looking sign	2
114826	6111	sign	2
114830	6112	gone straight video	1
114831	6113	classic cinema served heart humor	4
114832	6113	classic cinema	3
114833	6113	served heart humor	4
114834	6113	served	2
114836	6113	heart humor	3
114837	6114	's missing call wow ' factor	1
114839	6114	's missing	2
114844	6114	call wow ' factor	3
114847	6114	wow ' factor	3
114848	6114	' factor	2
114849	6115	perhaps annoying thing cletis tout	2
114850	6115	perhaps annoying thing	1
114852	6115	annoying thing	2
114853	6115	annoying	1
114854	6115	cletis tout	2
114856	6116	clear 's trying say even doubt would interesting	2
114857	6116	clear 's trying say even doubt	1
114858	6116	clear	2
114859	6116	's trying say even doubt	2
114863	6116	's trying say	2
114864	6116	trying say	2
114865	6116	even doubt	2
114871	6116	doubt	1
114873	6116	would interesting	2
114874	6116	interesting	2
114876	6117	lacks dramatic punch depth	0
114877	6117	dramatic punch depth	3
114878	6117	punch depth	3
114879	6117	punch	2
114880	6118	instead building laugh riot left handful disparate funny moments real consequence	1
114881	6118	instead building laugh riot	2
114883	6118	building laugh riot	3
114886	6118	laugh riot	3
114890	6118	left handful disparate funny moments real consequence	2
114892	6118	handful disparate funny moments real consequence	2
114894	6118	disparate funny moments real consequence	2
114895	6118	disparate funny moments	3
114898	6118	real consequence	2
114899	6119	story emerges elements romance tragedy even silent-movie comedy	3
114900	6119	story emerges	2
114901	6119	emerges	2
114904	6119	elements romance tragedy even silent-movie comedy	3
114906	6119	romance tragedy even silent-movie comedy	3
114908	6119	romance tragedy	3
114909	6119	romance	2
114910	6119	even silent-movie comedy	2
114911	6119	silent-movie comedy	2
114912	6119	silent-movie	2
114914	6120	quitting delivers sucker-punch impact greater beause director zhang 's last film cuddly shower non-threatening multi-character piece centered around public bath house	3
114917	6120	quitting delivers sucker-punch	2
114918	6120	delivers sucker-punch	2
114920	6120	sucker-punch	2
114921	6120	impact greater beause director zhang 's last film cuddly shower non-threatening multi-character piece centered around public bath house	3
114923	6120	greater beause director zhang 's last film cuddly shower non-threatening multi-character piece centered around public bath house	3
114925	6120	greater beause director	3
114926	6120	beause director	2
114927	6120	beause	2
114928	6120	zhang 's last film cuddly shower non-threatening multi-character piece centered around public bath house	2
114930	6120	zhang 's last film cuddly shower	2
114932	6120	zhang 's last film	1
114933	6120	last film	2
114935	6120	cuddly shower	2
114936	6120	cuddly	3
114938	6120	non-threatening multi-character piece centered around public bath house	2
114940	6120	non-threatening multi-character piece	2
114941	6120	non-threatening	2
114942	6120	multi-character piece	2
114943	6120	centered around public bath house	2
114944	6120	around public bath house	2
114946	6120	public bath house	2
114947	6120	bath house	2
114948	6121	movie loved first sight even important love remembrance	4
114949	6121	loved first sight even important love remembrance	3
114952	6121	loved first sight even important	3
114954	6121	first sight even important	2
114957	6121	first sight	2
114958	6121	even important	3
114960	6121	love remembrance	4
114961	6121	remembrance	3
114962	6122	kids five delighted fast funny even touching story	4
114964	6122	kids five	2
114969	6122	delighted fast funny even touching story	4
114972	6122	fast funny even touching story	4
114973	6122	fast funny even touching	3
114975	6122	funny even touching	4
114978	6122	even touching	2
114981	6123	embarrassment	0
114982	6124	byler savvy filmmaker let morph typical romantic triangle	3
114984	6124	savvy filmmaker let morph typical romantic triangle	2
114986	6124	savvy	2
114988	6124	filmmaker let morph typical romantic triangle	2
114990	6124	let morph typical romantic triangle	1
114991	6124	let morph	2
114992	6124	morph	2
114995	6124	typical romantic triangle	2
114996	6124	romantic triangle	2
114997	6125	empire lacks depth makes heart	3
115000	6125	empire lacks depth	1
115002	6125	lacks depth	1
115003	6125	depth	2
115006	6125	makes heart	3
115007	6125	heart	4
115008	6126	sensitive ensemble performances good period reconstruction add moving tragedy buoyant human moments	4
115009	6126	sensitive ensemble performances good period reconstruction	3
115011	6126	sensitive ensemble performances	3
115012	6126	ensemble performances	2
115013	6126	good period reconstruction	3
115014	6126	period reconstruction	2
115016	6126	add moving tragedy buoyant human moments	3
115018	6126	moving tragedy buoyant human moments	3
115020	6126	moving tragedy	3
115023	6126	buoyant human moments	2
115024	6126	human moments	3
115025	6127	remake 's pale imitation	0
115026	6127	remake	2
115030	6127	's pale imitation	1
115032	6127	pale imitation	1
115034	6128	fessenden nurtured metaphors expense narrative display original talent	3
115037	6128	fessenden nurtured metaphors expense narrative	1
115039	6128	nurtured metaphors expense narrative	2
115040	6128	nurtured metaphors	1
115041	6128	nurtured	2
115042	6128	metaphors	2
115044	6128	expense narrative	2
115046	6128	narrative	2
115049	6128	display original talent	3
115050	6128	original talent	3
115051	6129	frida n't much different many hollywood romance	1
115053	6129	n't much different many hollywood romance	1
115054	6129	much different many hollywood romance	2
115056	6129	much different	2
115058	6129	many hollywood romance	3
115059	6129	hollywood romance	2
115060	6130	action-adventure space-based homage robert louis stevenson 's treasure island fires plasma conduits	3
115061	6130	action-adventure	2
115063	6130	space-based homage robert louis stevenson 's treasure island fires plasma conduits	3
115064	6130	space-based homage robert louis stevenson 's treasure island	2
115066	6130	space-based homage	2
115067	6130	space-based	2
115069	6130	robert louis stevenson 's treasure island	2
115070	6130	robert louis stevenson 's	2
115071	6130	louis stevenson 's	2
115072	6130	stevenson 's	2
115073	6130	treasure island	2
115075	6130	fires plasma conduits	3
115078	6130	plasma conduits	2
115079	6130	plasma	2
115080	6130	conduits	2
115081	6131	coppola 's directorial debut incredibly layered stylistic film despite fairly slow paced almost humdrum approach character development still manages least decent attempt meaningful cinema	3
115082	6131	coppola 's directorial debut	2
115085	6131	incredibly layered stylistic film despite fairly slow paced almost humdrum approach character development still manages least decent attempt meaningful cinema	3
115087	6131	incredibly layered stylistic film	3
115088	6131	incredibly layered stylistic	3
115089	6131	layered stylistic	3
115090	6131	layered	2
115093	6131	despite fairly slow paced almost humdrum approach character development still manages least decent attempt meaningful cinema	3
115094	6131	despite fairly slow paced almost humdrum approach character development	1
115095	6131	fairly slow paced almost humdrum approach character development	1
115098	6131	fairly slow paced	1
115099	6131	fairly slow	0
115100	6131	almost humdrum approach character development	1
115101	6131	almost humdrum approach	1
115102	6131	humdrum approach	2
115103	6131	character development	2
115105	6131	still manages least decent attempt meaningful cinema	3
115106	6131	manages least decent attempt meaningful cinema	3
115107	6131	least decent attempt meaningful cinema	3
115108	6131	least decent attempt	2
115110	6131	decent attempt	2
115112	6131	meaningful cinema	4
115115	6132	grand tour hundred years russian cultural identity stunning technical achievement	4
115117	6132	grand tour	3
115119	6132	hundred years russian cultural identity stunning technical achievement	3
115120	6132	hundred years	2
115121	6132	hundred	2
115123	6132	russian cultural identity stunning technical achievement	4
115125	6132	russian cultural identity	2
115126	6132	cultural identity	3
115128	6132	stunning technical achievement	4
115129	6132	technical achievement	3
115130	6133	unintelligible poorly acted brain-slappingly bad harvard man ludicrous enough could become cult classic	2
115131	6133	unintelligible	2
115133	6133	poorly acted brain-slappingly bad harvard man ludicrous enough could become cult classic	1
115134	6133	poorly acted brain-slappingly bad harvard man	1
115136	6133	poorly acted brain-slappingly bad	1
115138	6133	poorly acted	0
115139	6133	brain-slappingly bad	0
115140	6133	brain-slappingly	3
115143	6133	ludicrous enough could become cult classic	2
115144	6133	ludicrous enough	1
115147	6133	could become cult classic	3
115148	6133	become cult classic	3
115149	6133	cult classic	3
115150	6134	animation game phenomenon peaked three years ago actually dying slow death poor quality pokemon ever indication	0
115151	6134	animation game phenomenon peaked three years ago	2
115153	6134	animation game phenomenon	3
115155	6134	game phenomenon	2
